Order ID,Order Date,Product,Category,Sub-Category,Region,State,City,Customer Segment,Sales,Quantity,Discount,Profit
ORD-01346,2025-05-29,Wireless Mouse,Technology,Accessories,East,Pennsylvania,Philadelphia,Consumer,382.87,10,0.15,57.91
ORD-01347,2025-06-19,Presentation Folder,Office Supplies,Binders,West,California,Los Angeles,Consumer,14.79,1,0,4.31
ORD-01348,2023-04-28,Presentation Folder,Office Supplies,Binders,West,Washington,Spokane,Corporate,18.82,1,0,6.05
ORD-01349,2025-08-15,Work Desk,Furniture,Tables,East,Pennsylvania,Pittsburgh,Corporate,682.3,3,0.2,28.68
ORD-01350,2024-07-06,Wireless Mouse,Technology,Accessories,Central,Colorado,Denver,Consumer,38.32,1,0,11.43
ORD-01351,2025-10-14,Archive Box,Office Supplies,Binders,West,Washington,Seattle,Corporate,18.86,1,0.05,3.79
ORD-01352,2024-08-22,Work Desk,Furniture,Tables,East,Massachusetts,Cambridge,Home Office,402.15,2,0.05,66.53
ORD-01353,2025-06-13,Storage Rack,Furniture,Storage,South,North Carolina,Raleigh,Corporate,609.07,6,0.25,16.62
ORD-01354,2024-06-24,Coffee Table,Furniture,Tables,East,New York,Buffalo,Consumer,260.43,2,0.2,12.56
ORD-01355,2023-11-21,Marker Set,Office Supplies,Art,Central,Colorado,Boulder,Consumer,92.8,6,0.2,10.33
ORD-01356,2025-11-16,Inkjet Printer,Technology,Printers,South,Florida,Miami,Home Office,1162.34,8,0.1,61.21
ORD-01357,2025-11-06,Executive Chair,Furniture,Chairs,South,Georgia,Savannah,Corporate,438.28,1,0,93.76
ORD-01358,2024-04-22,USB-C Hub,Technology,Accessories,West,California,San Diego,Consumer,404.41,5,0,101.41
ORD-01359,2023-07-11,Copy Paper Box,Office Supplies,Paper,West,California,San Francisco,Corporate,47.92,1,0.1,9.42
ORD-01360,2024-07-07,Whiteboard Kit,Office Supplies,Art,West,Oregon,Portland,Consumer,278.74,4,0.05,48.75
ORD-01361,2023-04-13,Bookshelf,Furniture,Storage,East,New York,Buffalo,Home Office,177.34,1,0.05,25.91
ORD-01362,2024-05-23,Coffee Table,Furniture,Tables,South,North Carolina,Charlotte,Consumer,283.35,2,0,55.49
ORD-01363,2025-03-26,File Cabinet,Furniture,Storage,South,Georgia,Savannah,Home Office,273.18,2,0.05,41.44
ORD-01364,2024-06-28,Wireless Mouse,Technology,Accessories,East,New York,New York City,Corporate,57.82,1,0,17.89
ORD-01365,2025-04-12,File Cabinet,Furniture,Storage,East,Pennsylvania,Philadelphia,Consumer,308.25,2,0.1,43.68
ORD-01366,2024-06-13,Conference Phone,Technology,Phones,West,Oregon,Portland,Consumer,1130.74,3,0,230.59
ORD-01367,2024-05-23,Receipt Printer,Technology,Printers,South,Florida,Tampa,Consumer,225.91,1,0.05,25.89
ORD-01368,2024-05-24,Conference Table,Furniture,Tables,West,California,San Francisco,Consumer,3622.07,5,0,536.42
ORD-01369,2024-09-10,Wireless Mouse,Technology,Accessories,Central,Illinois,Springfield,Corporate,191.58,5,0.1,38.42
ORD-01370,2023-05-10,Inkjet Printer,Technology,Printers,South,North Carolina,Charlotte,Corporate,208.24,1,0,23.11
ORD-01371,2023-01-06,Archive Box,Office Supplies,Binders,East,Massachusetts,Boston,Consumer,20.03,2,0.15,2.91
ORD-01372,2024-01-14,Desk Organizer,Office Supplies,Art,South,North Carolina,Raleigh,Corporate,76.11,3,0.15,8.73
ORD-01373,2025-06-20,Inkjet Printer,Technology,Printers,West,Oregon,Portland,Consumer,514.65,3,0.25,-33.12
ORD-01374,2023-10-04,Marker Set,Office Supplies,Art,East,Pennsylvania,Pittsburgh,Home Office,14.76,1,0.2,2.42
ORD-01375,2025-08-29,Storage Rack,Furniture,Storage,East,Pennsylvania,Pittsburgh,Consumer,279.58,2,0,42.9
ORD-01376,2024-06-16,Laser Printer,Technology,Printers,West,California,Los Angeles,Consumer,1413.66,3,0.05,183.29
ORD-01377,2024-05-27,Conference Table,Furniture,Tables,South,North Carolina,Raleigh,Corporate,2905.43,4,0.05,278.34
ORD-01378,2025-06-11,Visitor Chair,Furniture,Chairs,West,Washington,Spokane,Corporate,235.63,2,0.15,9.57
ORD-01379,2024-10-15,Sticky Notes Pack,Office Supplies,Paper,South,Florida,Orlando,Consumer,50.26,5,0,18.64
ORD-01380,2024-01-13,Archive Box,Office Supplies,Binders,West,California,San Francisco,Corporate,57.53,3,0,16.14
ORD-01381,2025-05-21,Ergo Office Chair,Furniture,Chairs,East,Massachusetts,Boston,Home Office,774.45,4,0,186.49
ORD-01382,2025-04-01,Coffee Table,Furniture,Tables,East,New York,New York City,Consumer,208.01,2,0.25,-6.91
ORD-01383,2024-05-29,Receipt Printer,Technology,Printers,West,California,Los Angeles,Corporate,2955.84,8,0,460.36
ORD-01384,2025-10-09,Copy Paper Box,Office Supplies,Paper,South,Florida,Tampa,Corporate,456.31,8,0,115.05
ORD-01385,2025-07-02,Bookshelf,Furniture,Storage,Central,Texas,Austin,Corporate,251.79,1,0.1,32.03
ORD-01386,2024-04-13,Presentation Folder,Office Supplies,Binders,East,Massachusetts,Cambridge,Home Office,38.06,3,0.05,9.78
ORD-01387,2024-06-26,Premium Notebook,Office Supplies,Paper,East,Pennsylvania,Philadelphia,Corporate,129.34,5,0,36.61
ORD-01388,2025-05-29,Bookshelf,Furniture,Storage,West,Washington,Spokane,Corporate,1128.81,5,0.15,80.92
ORD-01389,2025-07-05,Receipt Printer,Technology,Printers,Central,Colorado,Boulder,Corporate,701.78,3,0.15,50.16
ORD-01390,2024-02-27,Coffee Table,Furniture,Tables,Central,Colorado,Denver,Corporate,139.16,1,0.15,6.37
ORD-01391,2023-05-30,Archive Box,Office Supplies,Binders,East,Pennsylvania,Philadelphia,Corporate,16.36,1,0.1,2.43
ORD-01392,2024-02-03,File Cabinet,Furniture,Storage,West,Oregon,Portland,Consumer,1042.47,6,0,179.64
ORD-01393,2023-08-01,Inkjet Printer,Technology,Printers,West,Oregon,Eugene,Corporate,292.16,1,0,25.28
ORD-01394,2025-01-06,Work Desk,Furniture,Tables,South,Florida,Tampa,Home Office,570.12,3,0.05,99.47
ORD-01395,2023-08-08,Storage Rack,Furniture,Storage,Central,Colorado,Boulder,Consumer,348.3,3,0,56.76
ORD-01396,2025-03-01,Whiteboard Kit,Office Supplies,Art,West,Oregon,Portland,Home Office,209.59,4,0.05,36.48
ORD-01397,2023-09-30,Premium Notebook,Office Supplies,Paper,South,North Carolina,Charlotte,Consumer,15.78,1,0.15,2.74
ORD-01398,2025-02-19,Premium Notebook,Office Supplies,Paper,East,New York,New York City,Corporate,24.64,1,0,8.46
ORD-01399,2025-10-20,Executive Chair,Furniture,Chairs,East,New York,New York City,Corporate,1241.15,3,0,232.84
ORD-01400,2024-01-15,Ergo Office Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Consumer,354.98,2,0,88.32
ORD-01401,2025-09-11,Copy Paper Box,Office Supplies,Paper,West,Washington,Seattle,Consumer,219.64,4,0,51.82
ORD-01402,2024-10-15,Marker Set,Office Supplies,Art,Central,Texas,Dallas,Consumer,62.9,4,0.1,14.46
ORD-01403,2025-04-16,Desk Organizer,Office Supplies,Art,South,Florida,Miami,Consumer,81.79,4,0.25,6.29
ORD-01404,2023-01-08,Keyboard Combo,Technology,Accessories,South,North Carolina,Raleigh,Consumer,61.2,1,0,18.56
ORD-01405,2025-03-09,Business Smartphone,Technology,Phones,East,Pennsylvania,Pittsburgh,Home Office,918.18,2,0,160.27
ORD-01406,2024-04-05,Premium Notebook,Office Supplies,Paper,West,California,San Francisco,Corporate,165.7,6,0.05,45.91
ORD-01407,2023-01-31,Laser Printer,Technology,Printers,West,Oregon,Portland,Consumer,442.65,1,0.05,31.17
ORD-01408,2025-07-29,Marker Set,Office Supplies,Art,West,Oregon,Portland,Consumer,168.23,10,0.1,36.02
ORD-01409,2025-01-29,Ring Binder Set,Office Supplies,Binders,West,California,San Diego,Consumer,47.01,2,0.1,9.39
ORD-01410,2025-06-02,Presentation Folder,Office Supplies,Binders,South,North Carolina,Charlotte,Consumer,28.83,2,0,10.2
ORD-01411,2025-01-24,Premium Notebook,Office Supplies,Paper,West,Oregon,Eugene,Home Office,16.26,1,0.05,4.87
ORD-01412,2025-09-26,Laser Printer,Technology,Printers,Central,Texas,Austin,Corporate,2079.59,5,0.05,205.51
ORD-01413,2023-10-10,Business Smartphone,Technology,Phones,East,Massachusetts,Cambridge,Corporate,812.45,1,0,136.05
ORD-01414,2025-01-20,Ergo Office Chair,Furniture,Chairs,South,Georgia,Savannah,Consumer,852.56,5,0,179.2
ORD-01415,2023-10-17,Conference Table,Furniture,Tables,South,North Carolina,Charlotte,Home Office,529.32,1,0.05,58.57
ORD-01416,2024-07-17,Ring Binder Set,Office Supplies,Binders,East,New York,Buffalo,Home Office,41.27,2,0,11.2
ORD-01417,2024-07-27,Visitor Chair,Furniture,Chairs,West,Oregon,Portland,Consumer,98.9,1,0,15.3
ORD-01418,2025-02-03,Ergo Office Chair,Furniture,Chairs,Central,Colorado,Denver,Consumer,419.95,3,0.25,19.19
ORD-01419,2023-08-12,Marker Set,Office Supplies,Art,West,Washington,Seattle,Corporate,25.71,1,0,7.68
ORD-01420,2023-10-06,Visitor Chair,Furniture,Chairs,East,Massachusetts,Cambridge,Corporate,148.29,1,0.05,22.0
ORD-01421,2025-10-29,USB-C Hub,Technology,Accessories,Central,Colorado,Boulder,Consumer,219.43,3,0.1,40.5
ORD-01422,2024-03-12,Presentation Folder,Office Supplies,Binders,East,Massachusetts,Cambridge,Home Office,59.26,4,0,20.24
ORD-01423,2025-11-20,Ring Binder Set,Office Supplies,Binders,South,North Carolina,Charlotte,Consumer,77.81,4,0.1,14.92
ORD-01424,2025-04-05,Ergo Office Chair,Furniture,Chairs,West,Washington,Seattle,Home Office,693.4,4,0.1,132.67
ORD-01425,2024-05-10,Wireless Desk Phone,Technology,Phones,West,Washington,Spokane,Home Office,259.52,2,0.1,27.43
ORD-01426,2024-05-29,Whiteboard Kit,Office Supplies,Art,East,Massachusetts,Boston,Consumer,52.43,1,0.2,4.45
ORD-01427,2025-04-11,Marker Set,Office Supplies,Art,West,California,San Francisco,Corporate,126.03,6,0.1,27.58
ORD-01428,2023-06-13,Wireless Mouse,Technology,Accessories,East,New York,New York City,Corporate,164.38,3,0,48.01
ORD-01429,2024-09-25,Whiteboard Kit,Office Supplies,Art,East,New York,New York City,Home Office,496.02,10,0.05,96.13
ORD-01430,2023-02-09,Coffee Table,Furniture,Tables,South,North Carolina,Raleigh,Consumer,440.49,4,0,72.29
ORD-01431,2024-04-23,USB-C Hub,Technology,Accessories,South,North Carolina,Charlotte,Home Office,313.25,6,0.1,56.38
ORD-01432,2025-01-01,Copy Paper Box,Office Supplies,Paper,East,Massachusetts,Boston,Consumer,49.05,1,0,12.61
ORD-01433,2024-06-15,Inkjet Printer,Technology,Printers,East,Massachusetts,Boston,Home Office,324.15,2,0.1,3.68
ORD-01434,2023-04-12,Whiteboard Kit,Office Supplies,Art,Central,Illinois,Chicago,Home Office,108.63,3,0.15,7.31
ORD-01435,2024-03-18,Marker Set,Office Supplies,Art,East,Pennsylvania,Philadelphia,Consumer,32.69,2,0.2,5.19
ORD-01436,2024-08-05,Bookshelf,Furniture,Storage,Central,Texas,Houston,Home Office,372.15,2,0.05,47.13
ORD-01437,2024-05-13,Whiteboard Kit,Office Supplies,Art,West,California,San Francisco,Consumer,64.28,1,0,12.27
ORD-01438,2023-02-09,USB-C Hub,Technology,Accessories,East,Pennsylvania,Pittsburgh,Corporate,212.41,2,0,53.34
ORD-01439,2024-06-30,Sticky Notes Pack,Office Supplies,Paper,South,Florida,Tampa,Consumer,44.53,5,0,16.75
ORD-01440,2023-02-12,Conference Table,Furniture,Tables,West,California,San Francisco,Consumer,826.08,1,0.05,94.88
ORD-01441,2025-02-16,Wireless Desk Phone,Technology,Phones,East,New York,Buffalo,Corporate,178.12,1,0,38.41
ORD-01442,2023-11-03,Visitor Chair,Furniture,Chairs,West,California,Los Angeles,Consumer,484.1,4,0.05,77.06
ORD-01443,2023-04-06,Conference Phone,Technology,Phones,Central,Colorado,Boulder,Corporate,473.64,1,0,83.13
ORD-01444,2024-03-26,Marker Set,Office Supplies,Art,West,Oregon,Eugene,Home Office,108.78,6,0,33.31
ORD-01445,2025-07-12,Laser Printer,Technology,Printers,East,Pennsylvania,Pittsburgh,Consumer,940.19,2,0,143.16
ORD-01446,2024-01-02,Marker Set,Office Supplies,Art,West,Washington,Seattle,Consumer,31.01,2,0.05,7.15
ORD-01447,2025-06-30,Work Desk,Furniture,Tables,East,Pennsylvania,Philadelphia,Consumer,376.45,2,0.2,12.63
ORD-01448,2023-12-17,File Cabinet,Furniture,Storage,West,Washington,Seattle,Corporate,812.18,3,0,149.23
ORD-01449,2025-01-30,Laser Printer,Technology,Printers,Central,Illinois,Springfield,Corporate,745.21,2,0.1,19.11
ORD-01450,2023-04-14,Ring Binder Set,Office Supplies,Binders,West,Oregon,Portland,Consumer,203.35,8,0.05,47.89
ORD-01451,2023-12-20,Presentation Folder,Office Supplies,Binders,South,Georgia,Atlanta,Corporate,187.07,10,0,54.26
ORD-01452,2023-12-30,Inkjet Printer,Technology,Printers,West,Oregon,Portland,Consumer,1648.24,8,0,221.16
ORD-01453,2024-03-08,Whiteboard Kit,Office Supplies,Art,Central,Texas,Dallas,Home Office,390.96,8,0.05,75.16
ORD-01454,2023-01-27,File Cabinet,Furniture,Storage,South,Georgia,Atlanta,Consumer,135.06,1,0.1,12.05
ORD-01455,2023-07-31,File Cabinet,Furniture,Storage,East,New York,New York City,Consumer,856.09,5,0,200.31
ORD-01456,2023-04-28,Laser Printer,Technology,Printers,South,Georgia,Savannah,Consumer,752.39,2,0.05,88.73
ORD-01457,2023-02-16,Marker Set,Office Supplies,Art,West,Oregon,Portland,Consumer,39.19,2,0.05,11.29
ORD-01458,2025-12-23,Visitor Chair,Furniture,Chairs,East,Pennsylvania,Pittsburgh,Consumer,234.5,2,0,38.27
ORD-01459,2023-08-31,Conference Phone,Technology,Phones,East,Massachusetts,Cambridge,Home Office,500.27,2,0.2,10.35
ORD-01460,2023-03-25,Inkjet Printer,Technology,Printers,South,Florida,Tampa,Corporate,409.37,2,0,48.96
ORD-01461,2024-06-05,Wireless Desk Phone,Technology,Phones,South,Georgia,Atlanta,Corporate,460.38,3,0,78.52
ORD-01462,2025-02-10,Ergo Office Chair,Furniture,Chairs,South,Georgia,Atlanta,Consumer,979.69,5,0,255.78
ORD-01463,2023-10-09,Desk Organizer,Office Supplies,Art,South,North Carolina,Raleigh,Consumer,28.51,1,0.1,6.03
ORD-01464,2025-12-29,Whiteboard Kit,Office Supplies,Art,Central,Colorado,Boulder,Consumer,64.46,1,0,14.76
ORD-01465,2025-02-17,Executive Chair,Furniture,Chairs,West,California,Los Angeles,Corporate,3510.97,8,0,834.85
ORD-01466,2023-04-28,Business Smartphone,Technology,Phones,East,New York,New York City,Corporate,801.17,1,0,115.68
ORD-01467,2025-04-10,Bookshelf,Furniture,Storage,West,Washington,Spokane,Home Office,636.32,3,0,119.72
ORD-01468,2024-07-03,Desk Organizer,Office Supplies,Art,South,Georgia,Atlanta,Consumer,55.4,3,0.25,5.6
ORD-01469,2025-10-26,Wireless Desk Phone,Technology,Phones,East,Massachusetts,Boston,Consumer,354.83,2,0,73.53
ORD-01470,2024-09-19,Wireless Mouse,Technology,Accessories,Central,Colorado,Denver,Consumer,206.1,6,0.05,46.87
ORD-01471,2024-05-05,Work Desk,Furniture,Tables,East,Pennsylvania,Philadelphia,Consumer,398.15,2,0.2,12.81
ORD-01472,2024-02-05,Visitor Chair,Furniture,Chairs,South,Georgia,Savannah,Home Office,64.32,1,0.15,5.5
ORD-01473,2025-07-26,File Cabinet,Furniture,Storage,East,Pennsylvania,Philadelphia,Corporate,586.13,3,0,102.67
ORD-01474,2025-07-03,Bookshelf,Furniture,Storage,West,California,San Francisco,Corporate,739.29,3,0.1,68.23
ORD-01475,2025-08-01,Storage Rack,Furniture,Storage,South,Georgia,Atlanta,Consumer,99.23,1,0.2,-2.06
ORD-01476,2025-12-19,USB-C Hub,Technology,Accessories,South,Florida,Orlando,Consumer,81.29,1,0,18.91
ORD-01477,2023-01-07,Executive Chair,Furniture,Chairs,South,North Carolina,Raleigh,Corporate,1249.27,5,0.2,24.59
ORD-01478,2025-11-29,Copy Paper Box,Office Supplies,Paper,East,New York,Buffalo,Home Office,41.48,1,0,10.08
ORD-01479,2024-02-04,Executive Chair,Furniture,Chairs,West,Oregon,Portland,Corporate,480.91,1,0,102.02
ORD-01480,2023-12-03,Copy Paper Box,Office Supplies,Paper,East,Pennsylvania,Pittsburgh,Consumer,41.73,1,0.1,6.48
ORD-01481,2024-01-17,Inkjet Printer,Technology,Printers,Central,Illinois,Chicago,Corporate,1905.96,8,0,159.83
ORD-01482,2024-04-25,Executive Chair,Furniture,Chairs,Central,Illinois,Chicago,Corporate,380.35,1,0.05,66.98
ORD-01483,2025-08-28,Premium Notebook,Office Supplies,Paper,East,New York,Buffalo,Consumer,29.49,2,0.25,4.03
ORD-01484,2025-07-29,Visitor Chair,Furniture,Chairs,Central,Texas,Austin,Corporate,495.57,5,0,78.35
ORD-01485,2025-03-22,Storage Rack,Furniture,Storage,East,Pennsylvania,Philadelphia,Corporate,1390.75,8,0.05,194.56
ORD-01486,2024-06-20,Keyboard Combo,Technology,Accessories,West,Washington,Spokane,Corporate,100.17,1,0,28.54
ORD-01487,2023-11-09,Executive Chair,Furniture,Chairs,West,Oregon,Portland,Corporate,701.06,2,0.25,-0.54
ORD-01488,2023-11-12,Whiteboard Kit,Office Supplies,Art,Central,Texas,Houston,Corporate,131.97,2,0,33.59
ORD-01489,2024-11-22,File Cabinet,Furniture,Storage,South,Florida,Tampa,Corporate,319.54,2,0.1,39.51
ORD-01490,2024-07-10,Keyboard Combo,Technology,Accessories,East,New York,New York City,Corporate,159.14,2,0.15,24.45
ORD-01491,2024-10-25,File Cabinet,Furniture,Storage,East,Massachusetts,Boston,Consumer,182.35,1,0.1,29.11
ORD-01492,2025-08-27,Ring Binder Set,Office Supplies,Binders,West,Washington,Spokane,Consumer,57.88,2,0.05,14.28
ORD-01493,2025-01-24,Bookshelf,Furniture,Storage,East,Pennsylvania,Pittsburgh,Consumer,230.06,1,0.05,31.15
ORD-01494,2024-03-09,USB-C Hub,Technology,Accessories,West,California,Los Angeles,Consumer,86.13,1,0,19.83
ORD-01495,2023-01-31,Bookshelf,Furniture,Storage,East,Pennsylvania,Philadelphia,Consumer,215.06,1,0,44.92
ORD-01496,2025-04-06,Receipt Printer,Technology,Printers,West,California,San Diego,Home Office,539.66,2,0,78.27
ORD-01497,2024-01-15,Bookshelf,Furniture,Storage,Central,Texas,Dallas,Home Office,571.3,4,0.2,21.36
ORD-01498,2024-12-22,File Cabinet,Furniture,Storage,South,North Carolina,Raleigh,Consumer,455.48,3,0.05,63.01
ORD-01499,2025-11-15,Whiteboard Kit,Office Supplies,Art,West,California,Los Angeles,Consumer,64.68,1,0.05,11.95
ORD-01500,2025-02-13,Coffee Table,Furniture,Tables,Central,Illinois,Springfield,Consumer,149.18,1,0,23.85
